id,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
18869,cellular,aug,mon,73,1,999,0,nonexistent,no
18870,cellular,aug,mon,136,2,999,0,nonexistent,no
18871,cellular,aug,mon,121,1,999,0,nonexistent,no
18872,telephone,aug,mon,130,1,999,0,nonexistent,no
18873,cellular,aug,mon,167,2,999,0,nonexistent,no
18874,cellular,aug,mon,144,1,999,0,nonexistent,no
18875,cellular,aug,mon,174,1,999,0,nonexistent,no
18876,cellular,aug,mon,39,1,999,0,nonexistent,no
18877,cellular,aug,mon,142,2,999,0,nonexistent,no
18878,cellular,aug,mon,86,1,999,0,nonexistent,no
18879,cellular,aug,mon,417,1,999,0,nonexistent,no
18880,cellular,aug,mon,216,1,999,0,nonexistent,no
18881,cellular,aug,mon,119,2,999,0,nonexistent,no
18882,cellular,aug,mon,372,1,999,0,nonexistent,no
18883,cellular,aug,mon,606,3,999,0,nonexistent,no
18884,cellular,aug,mon,200,1,999,0,nonexistent,no
18885,cellular,aug,mon,96,1,999,0,nonexistent,no
18886,cellular,aug,mon,244,1,999,0,nonexistent,no
18887,cellular,aug,mon,134,1,999,0,nonexistent,no
18888,cellular,aug,mon,107,2,999,0,nonexistent,no
18889,cellular,aug,mon,198,1,999,0,nonexistent,no
18890,cellular,aug,mon,307,1,999,0,nonexistent,no
18891,cellular,aug,mon,93,1,999,0,nonexistent,no
18892,cellular,aug,mon,90,1,999,0,nonexistent,no
18893,telephone,aug,mon,64,1,999,0,nonexistent,no
18894,cellular,aug,mon,138,1,999,0,nonexistent,no
18895,cellular,aug,mon,79,1,999,0,nonexistent,no
18896,cellular,aug,mon,58,1,999,0,nonexistent,no
18897,cellular,aug,mon,230,1,999,0,nonexistent,no
18898,cellular,aug,mon,68,1,999,0,nonexistent,no
18899,telephone,aug,mon,96,1,999,0,nonexistent,no
18900,cellular,aug,mon,413,1,999,0,nonexistent,no
18901,cellular,aug,mon,679,1,999,0,nonexistent,no
18902,cellular,aug,mon,160,1,999,0,nonexistent,no
18903,cellular,aug,mon,315,1,999,0,nonexistent,no
18904,cellular,aug,mon,20,3,999,0,nonexistent,no
18905,cellular,aug,mon,177,1,999,0,nonexistent,no
18906,cellular,aug,mon,488,2,999,0,nonexistent,no
18907,cellular,aug,mon,824,2,999,0,nonexistent,no
18908,cellular,aug,mon,506,1,999,0,nonexistent,no
18909,cellular,aug,mon,166,2,999,0,nonexistent,no
18910,cellular,aug,mon,50,1,999,0,nonexistent,no
18911,cellular,aug,mon,432,1,999,0,nonexistent,no
18912,cellular,aug,mon,372,1,999,0,nonexistent,no
18913,cellular,aug,mon,1110,1,999,0,nonexistent,yes
18914,cellular,aug,mon,184,1,999,0,nonexistent,no
18915,cellular,aug,mon,148,1,999,0,nonexistent,no
18916,cellular,aug,mon,166,2,999,0,nonexistent,no
18917,cellular,aug,mon,90,2,999,0,nonexistent,no
18918,cellular,aug,mon,551,1,999,0,nonexistent,no
18919,cellular,aug,mon,422,1,999,0,nonexistent,no
18920,cellular,aug,mon,69,2,999,0,nonexistent,no
18921,cellular,aug,mon,68,1,999,0,nonexistent,no
18922,cellular,aug,mon,122,1,999,0,nonexistent,no
18923,cellular,aug,mon,44,1,999,0,nonexistent,no
18924,cellular,aug,mon,157,3,999,0,nonexistent,no
18925,cellular,aug,mon,653,2,999,0,nonexistent,no
18926,cellular,aug,mon,149,1,999,0,nonexistent,no
18927,cellular,aug,mon,161,1,999,0,nonexistent,no
18928,cellular,aug,mon,58,2,999,0,nonexistent,no
18929,cellular,aug,mon,86,4,999,0,nonexistent,no
18930,cellular,aug,mon,91,1,999,0,nonexistent,no
18931,cellular,aug,mon,108,1,999,0,nonexistent,no
18932,cellular,aug,mon,112,1,999,0,nonexistent,no
18933,cellular,aug,mon,165,2,999,0,nonexistent,no
18934,cellular,aug,mon,357,2,999,0,nonexistent,no
18935,cellular,aug,mon,282,1,999,0,nonexistent,no
18936,cellular,aug,mon,144,3,999,0,nonexistent,no
18937,cellular,aug,mon,258,2,999,0,nonexistent,no
18938,cellular,aug,mon,341,2,999,0,nonexistent,no
18939,cellular,aug,mon,115,1,999,0,nonexistent,no
18940,cellular,aug,mon,178,2,999,0,nonexistent,no
18941,cellular,aug,mon,298,1,999,0,nonexistent,no
18942,cellular,aug,mon,154,2,999,0,nonexistent,no
18943,cellular,aug,mon,151,2,999,0,nonexistent,no
18944,cellular,aug,mon,333,1,999,0,nonexistent,no
18945,cellular,aug,mon,143,1,999,0,nonexistent,no
18946,cellular,aug,mon,135,3,999,0,nonexistent,no
18947,cellular,aug,mon,182,3,999,0,nonexistent,no
18948,cellular,aug,mon,36,1,999,0,nonexistent,no
18949,cellular,aug,mon,328,2,999,0,nonexistent,no
18950,cellular,aug,mon,378,2,999,0,nonexistent,no
18951,cellular,aug,mon,244,2,999,0,nonexistent,no
18952,cellular,aug,mon,230,1,999,0,nonexistent,no
18953,cellular,aug,mon,958,2,999,0,nonexistent,no
18954,cellular,aug,mon,171,1,999,0,nonexistent,no
18955,cellular,aug,mon,99,2,999,0,nonexistent,no
18956,cellular,aug,mon,190,1,999,0,nonexistent,no
18957,cellular,aug,mon,170,2,999,0,nonexistent,no
18958,cellular,aug,mon,482,3,999,0,nonexistent,no
18959,cellular,aug,mon,130,1,999,0,nonexistent,no
18960,cellular,aug,mon,151,1,999,0,nonexistent,no
18961,cellular,aug,mon,190,3,999,0,nonexistent,no
18962,cellular,aug,mon,140,2,999,0,nonexistent,no
18963,cellular,aug,mon,110,2,999,0,nonexistent,no
18964,cellular,aug,mon,84,1,999,0,nonexistent,no
18965,cellular,aug,mon,281,3,999,0,nonexistent,no
18966,cellular,aug,mon,67,6,999,0,nonexistent,no
18967,cellular,aug,mon,91,2,999,0,nonexistent,no
18968,cellular,aug,mon,368,2,999,0,nonexistent,no
18969,cellular,aug,mon,146,3,999,0,nonexistent,no
18970,cellular,aug,mon,198,3,999,0,nonexistent,no
18971,cellular,aug,mon,370,2,999,0,nonexistent,no
18972,cellular,aug,mon,337,4,999,0,nonexistent,no
18973,cellular,aug,mon,230,3,999,0,nonexistent,no
18974,cellular,aug,mon,686,2,999,0,nonexistent,no
18975,cellular,aug,mon,365,2,999,0,nonexistent,no
18976,cellular,aug,mon,597,2,999,0,nonexistent,no
18977,cellular,aug,mon,441,2,999,0,nonexistent,no
18978,cellular,aug,mon,857,2,999,0,nonexistent,no
18979,cellular,aug,mon,753,2,999,0,nonexistent,no
18980,cellular,aug,mon,101,2,999,0,nonexistent,no
18981,cellular,aug,mon,186,2,999,0,nonexistent,no
18982,cellular,aug,mon,410,4,999,0,nonexistent,no
18983,cellular,aug,mon,430,2,999,0,nonexistent,no
18984,cellular,aug,mon,251,3,999,0,nonexistent,no
18985,cellular,aug,mon,357,3,999,0,nonexistent,no
18986,cellular,aug,mon,211,3,999,0,nonexistent,no
18987,telephone,aug,mon,652,2,999,0,nonexistent,yes
18988,cellular,aug,mon,177,2,999,0,nonexistent,no
18989,cellular,aug,mon,183,2,999,0,nonexistent,no
18990,cellular,aug,mon,1488,2,999,0,nonexistent,yes
18991,cellular,aug,mon,145,2,999,0,nonexistent,no
18992,cellular,aug,mon,413,2,999,0,nonexistent,no
18993,cellular,aug,mon,114,2,999,0,nonexistent,no
18994,cellular,aug,mon,428,2,999,0,nonexistent,no
18995,cellular,aug,tue,133,2,999,0,nonexistent,no
18996,cellular,aug,tue,142,2,999,0,nonexistent,no
18997,cellular,aug,tue,250,2,999,0,nonexistent,no
18998,cellular,aug,tue,125,3,999,0,nonexistent,no
18999,cellular,aug,tue,276,2,999,0,nonexistent,no
19000,cellular,aug,tue,377,3,999,0,nonexistent,no
19001,cellular,aug,tue,487,3,999,0,nonexistent,yes
19002,cellular,aug,tue,641,2,999,0,nonexistent,yes
19003,cellular,aug,tue,126,4,999,0,nonexistent,no
19004,cellular,aug,tue,519,3,999,0,nonexistent,no
19005,cellular,aug,tue,76,1,999,0,nonexistent,no
19006,cellular,aug,tue,837,2,999,0,nonexistent,yes
19007,cellular,aug,tue,222,1,999,0,nonexistent,no
19008,cellular,aug,tue,117,1,999,0,nonexistent,no
19009,cellular,aug,tue,91,1,999,0,nonexistent,no
19010,cellular,aug,tue,314,1,999,0,nonexistent,no
19011,cellular,aug,tue,553,1,999,0,nonexistent,yes
19012,cellular,aug,tue,976,1,999,0,nonexistent,yes
19013,cellular,aug,tue,114,1,999,0,nonexistent,no
19014,cellular,aug,tue,122,1,999,0,nonexistent,no
19015,cellular,aug,tue,86,1,999,0,nonexistent,no
19016,cellular,aug,tue,91,1,999,0,nonexistent,no
19017,cellular,aug,tue,36,1,999,0,nonexistent,no
19018,cellular,aug,tue,422,1,999,0,nonexistent,no
19019,cellular,aug,tue,794,1,999,0,nonexistent,yes
19020,cellular,aug,tue,145,1,999,0,nonexistent,no
19021,cellular,aug,tue,139,1,999,0,nonexistent,no
19022,cellular,aug,tue,241,1,999,0,nonexistent,no
19023,cellular,aug,tue,69,1,999,0,nonexistent,no
19024,cellular,aug,tue,58,1,999,0,nonexistent,no
19025,cellular,aug,tue,836,1,999,0,nonexistent,yes
19026,cellular,aug,tue,269,1,999,0,nonexistent,no
19027,cellular,aug,tue,67,1,999,0,nonexistent,no
19028,cellular,aug,tue,195,1,999,0,nonexistent,no
19029,cellular,aug,tue,137,1,999,0,nonexistent,no
19030,cellular,aug,tue,148,1,999,0,nonexistent,no
19031,cellular,aug,tue,448,1,999,0,nonexistent,no
19032,cellular,aug,tue,162,1,999,0,nonexistent,no
19033,cellular,aug,tue,335,3,999,0,nonexistent,no
19034,cellular,aug,tue,140,1,999,0,nonexistent,no
19035,cellular,aug,tue,171,2,999,0,nonexistent,no
19036,cellular,aug,tue,356,1,999,0,nonexistent,no
19037,cellular,aug,tue,130,2,999,0,nonexistent,no
19038,cellular,aug,tue,545,1,999,0,nonexistent,no
19039,cellular,aug,tue,135,1,999,0,nonexistent,no
19040,cellular,aug,tue,1134,1,999,0,nonexistent,yes
19041,cellular,aug,tue,155,1,999,0,nonexistent,no
19042,cellular,aug,tue,188,1,999,0,nonexistent,no
19043,cellular,aug,tue,164,3,999,0,nonexistent,no
19044,cellular,aug,tue,409,1,999,0,nonexistent,no
19045,cellular,aug,tue,607,3,999,0,nonexistent,yes
19046,cellular,aug,tue,328,1,999,0,nonexistent,no
19047,cellular,aug,tue,131,1,999,0,nonexistent,no
19048,cellular,aug,tue,88,1,999,0,nonexistent,no
19049,cellular,aug,tue,175,1,999,0,nonexistent,no
19050,cellular,aug,tue,124,1,999,0,nonexistent,no
19051,cellular,aug,tue,148,1,999,0,nonexistent,no
19052,cellular,aug,tue,146,1,999,0,nonexistent,no
19053,cellular,aug,tue,97,1,999,0,nonexistent,no
19054,cellular,aug,tue,162,3,999,0,nonexistent,no
19055,cellular,aug,tue,54,1,999,0,nonexistent,no
19056,cellular,aug,tue,109,1,999,0,nonexistent,no
19057,cellular,aug,tue,114,1,999,0,nonexistent,no
19058,cellular,aug,tue,268,2,999,0,nonexistent,no
19059,cellular,aug,tue,115,1,999,0,nonexistent,no
19060,cellular,aug,tue,348,1,999,0,nonexistent,no
19061,telephone,aug,tue,1186,4,999,0,nonexistent,yes
19062,cellular,aug,tue,197,1,999,0,nonexistent,no
19063,cellular,aug,tue,198,1,999,0,nonexistent,no
19064,cellular,aug,tue,111,1,999,0,nonexistent,no
19065,cellular,aug,tue,123,1,999,0,nonexistent,no
19066,cellular,aug,tue,790,1,999,0,nonexistent,no
19067,cellular,aug,tue,142,1,999,0,nonexistent,no
19068,cellular,aug,tue,122,1,999,0,nonexistent,no
19069,cellular,aug,tue,163,1,999,0,nonexistent,no
19070,cellular,aug,tue,174,2,999,0,nonexistent,no
19071,cellular,aug,tue,183,1,999,0,nonexistent,no
19072,cellular,aug,tue,157,1,999,0,nonexistent,no
19073,cellular,aug,tue,196,1,999,0,nonexistent,no
19074,cellular,aug,tue,159,1,999,0,nonexistent,no
19075,cellular,aug,tue,482,1,999,0,nonexistent,no
19076,cellular,aug,tue,92,1,999,0,nonexistent,no
19077,cellular,aug,tue,297,1,999,0,nonexistent,no
19078,cellular,aug,tue,229,2,999,0,nonexistent,no
19079,cellular,aug,tue,138,1,999,0,nonexistent,no
19080,cellular,aug,tue,231,1,999,0,nonexistent,no
19081,cellular,aug,tue,105,1,999,0,nonexistent,no
19082,cellular,aug,tue,238,2,999,0,nonexistent,no
19083,cellular,aug,tue,178,2,999,0,nonexistent,no
19084,cellular,aug,tue,278,1,999,0,nonexistent,no
19085,cellular,aug,tue,156,1,999,0,nonexistent,no
19086,cellular,aug,tue,286,1,999,0,nonexistent,no
19087,cellular,aug,tue,334,2,999,0,nonexistent,no
19088,cellular,aug,tue,222,1,999,0,nonexistent,no
19089,cellular,aug,tue,95,2,999,0,nonexistent,no
19090,cellular,aug,tue,148,2,999,0,nonexistent,no
19091,cellular,aug,tue,177,1,999,0,nonexistent,no
19092,cellular,aug,tue,104,3,999,0,nonexistent,no
19093,cellular,aug,tue,195,2,999,0,nonexistent,no
19094,cellular,aug,tue,182,1,999,0,nonexistent,no
19095,cellular,aug,tue,56,2,999,0,nonexistent,no
19096,cellular,aug,tue,68,1,999,0,nonexistent,no
19097,cellular,aug,tue,297,1,999,0,nonexistent,no
19098,cellular,aug,tue,720,2,999,0,nonexistent,yes
19099,cellular,aug,tue,231,1,999,0,nonexistent,no
19100,cellular,aug,tue,126,1,999,0,nonexistent,no
19101,cellular,aug,tue,67,4,999,0,nonexistent,no
19102,cellular,aug,tue,316,2,999,0,nonexistent,no
19103,cellular,aug,tue,202,1,999,0,nonexistent,no
19104,cellular,aug,tue,149,2,999,0,nonexistent,no
19105,cellular,aug,tue,168,3,999,0,nonexistent,no
19106,cellular,aug,tue,683,2,999,0,nonexistent,no
19107,cellular,aug,tue,176,1,999,0,nonexistent,no
19108,cellular,aug,tue,66,2,999,0,nonexistent,no
19109,cellular,aug,tue,935,1,999,0,nonexistent,yes
19110,cellular,aug,tue,320,2,999,0,nonexistent,no
19111,cellular,aug,tue,165,1,999,0,nonexistent,no
19112,cellular,aug,tue,241,1,999,0,nonexistent,no
19113,cellular,aug,tue,199,2,999,0,nonexistent,no
19114,cellular,aug,tue,622,1,999,0,nonexistent,no
19115,cellular,aug,tue,158,2,999,0,nonexistent,no
19116,cellular,aug,tue,531,3,999,0,nonexistent,yes
19117,cellular,aug,tue,141,2,999,0,nonexistent,no
19118,cellular,aug,tue,414,2,999,0,nonexistent,no
19119,cellular,aug,tue,339,2,999,0,nonexistent,no
19120,cellular,aug,tue,68,2,999,0,nonexistent,no
19121,cellular,aug,tue,123,2,999,0,nonexistent,no
19122,cellular,aug,tue,766,2,999,0,nonexistent,yes
19123,cellular,aug,tue,27,3,999,0,nonexistent,no
19124,cellular,aug,tue,85,2,999,0,nonexistent,no
19125,cellular,aug,tue,229,2,999,0,nonexistent,no
19126,cellular,aug,tue,112,2,999,0,nonexistent,no
19127,cellular,aug,tue,704,2,999,0,nonexistent,no
19128,cellular,aug,tue,104,1,999,0,nonexistent,no
19129,cellular,aug,tue,409,1,999,0,nonexistent,no
19130,cellular,aug,tue,106,1,999,0,nonexistent,no
19131,cellular,aug,tue,1311,2,999,0,nonexistent,yes
19132,cellular,aug,tue,223,1,999,0,nonexistent,no
19133,cellular,aug,tue,166,2,999,0,nonexistent,no
19134,cellular,aug,tue,287,1,999,0,nonexistent,no
19135,cellular,aug,tue,109,4,999,0,nonexistent,no
19136,cellular,aug,tue,291,1,999,0,nonexistent,no
19137,cellular,aug,tue,307,1,999,0,nonexistent,no
19138,cellular,aug,tue,451,1,999,0,nonexistent,no
19139,cellular,aug,tue,33,4,999,0,nonexistent,no
19140,cellular,aug,tue,239,1,999,0,nonexistent,no
19141,cellular,aug,tue,318,2,999,0,nonexistent,no
19142,cellular,aug,tue,101,2,999,0,nonexistent,no
19143,cellular,aug,tue,80,1,999,0,nonexistent,no
19144,cellular,aug,tue,117,1,999,0,nonexistent,no
19145,cellular,aug,tue,193,2,999,0,nonexistent,no
19146,cellular,aug,tue,153,1,999,0,nonexistent,no
19147,cellular,aug,tue,132,2,999,0,nonexistent,no
19148,cellular,aug,tue,203,1,999,0,nonexistent,no
19149,cellular,aug,tue,344,1,999,0,nonexistent,no
19150,cellular,aug,tue,197,1,999,0,nonexistent,no
19151,telephone,aug,tue,112,2,999,0,nonexistent,no
19152,cellular,aug,tue,101,3,999,0,nonexistent,no
19153,cellular,aug,tue,1332,1,999,0,nonexistent,yes
19154,cellular,aug,tue,155,3,999,0,nonexistent,no
19155,cellular,aug,tue,618,2,999,0,nonexistent,yes
19156,cellular,aug,tue,1110,2,999,0,nonexistent,no
19157,cellular,aug,tue,445,3,999,0,nonexistent,no
19158,cellular,aug,tue,504,2,999,0,nonexistent,no
19159,cellular,aug,tue,385,3,999,0,nonexistent,no
19160,cellular,aug,tue,425,2,999,0,nonexistent,no
19161,cellular,aug,tue,134,2,999,0,nonexistent,no
19162,cellular,aug,tue,56,2,999,0,nonexistent,no
19163,cellular,aug,tue,121,3,999,0,nonexistent,no
19164,cellular,aug,tue,214,3,999,0,nonexistent,no
19165,cellular,aug,tue,129,4,999,0,nonexistent,no
19166,cellular,aug,tue,146,3,999,0,nonexistent,no
19167,cellular,aug,tue,211,2,999,0,nonexistent,no
19168,cellular,aug,tue,513,2,999,0,nonexistent,no
19169,cellular,aug,tue,371,3,999,0,nonexistent,no
19170,cellular,aug,tue,419,3,999,0,nonexistent,yes
19171,cellular,aug,tue,210,2,999,0,nonexistent,no
19172,cellular,aug,tue,459,2,999,0,nonexistent,no
19173,cellular,aug,tue,263,2,999,0,nonexistent,no
19174,cellular,aug,tue,332,2,999,0,nonexistent,no
19175,cellular,aug,tue,150,4,999,0,nonexistent,no
19176,cellular,aug,tue,131,2,999,0,nonexistent,no
19177,cellular,aug,tue,1227,2,999,0,nonexistent,yes
19178,cellular,aug,tue,507,2,999,0,nonexistent,no
19179,cellular,aug,tue,608,2,999,0,nonexistent,no
19180,cellular,aug,tue,295,2,999,0,nonexistent,no
19181,cellular,aug,tue,178,4,999,0,nonexistent,no
19182,cellular,aug,tue,147,2,999,0,nonexistent,no
19183,cellular,aug,tue,307,4,999,0,nonexistent,no
19184,cellular,aug,tue,109,2,999,0,nonexistent,no
19185,cellular,aug,tue,1197,2,999,0,nonexistent,no
19186,cellular,aug,tue,1208,3,999,0,nonexistent,yes
19187,cellular,aug,tue,78,2,999,0,nonexistent,no
19188,cellular,aug,tue,223,4,999,0,nonexistent,no
19189,cellular,aug,tue,996,2,999,0,nonexistent,no
19190,cellular,aug,wed,92,5,999,0,nonexistent,no
19191,cellular,aug,wed,115,3,999,0,nonexistent,no
19192,cellular,aug,wed,78,3,999,0,nonexistent,no
19193,telephone,aug,wed,116,5,999,0,nonexistent,no
19194,cellular,aug,wed,314,5,999,0,nonexistent,no
19195,cellular,aug,wed,384,5,999,0,nonexistent,no
19196,cellular,aug,wed,46,3,999,0,nonexistent,no
19197,cellular,aug,wed,1357,3,999,0,nonexistent,yes
19198,cellular,aug,wed,125,2,999,0,nonexistent,no
19199,cellular,aug,wed,376,2,999,0,nonexistent,no
19200,cellular,aug,wed,455,3,999,0,nonexistent,yes
19201,cellular,aug,wed,146,4,999,0,nonexistent,no
19202,cellular,aug,wed,81,2,999,0,nonexistent,no
19203,cellular,aug,wed,205,2,999,0,nonexistent,no
19204,cellular,aug,wed,192,1,999,0,nonexistent,no
19205,cellular,aug,wed,269,1,999,0,nonexistent,no
19206,cellular,aug,wed,406,1,999,0,nonexistent,yes
19207,cellular,aug,wed,103,1,999,0,nonexistent,no
19208,cellular,aug,wed,84,3,999,0,nonexistent,no
19209,cellular,aug,wed,175,1,999,0,nonexistent,no
19210,cellular,aug,wed,902,2,999,0,nonexistent,yes
19211,cellular,aug,wed,273,1,999,0,nonexistent,no
19212,cellular,aug,wed,92,1,999,0,nonexistent,no
19213,cellular,aug,wed,347,1,999,0,nonexistent,no
19214,cellular,aug,wed,120,1,999,0,nonexistent,no
19215,cellular,aug,wed,80,1,999,0,nonexistent,no
19216,cellular,aug,wed,153,1,999,0,nonexistent,no
19217,cellular,aug,wed,218,1,999,0,nonexistent,no
19218,cellular,aug,wed,43,1,999,0,nonexistent,no
19219,cellular,aug,wed,174,1,999,0,nonexistent,no
19220,cellular,aug,wed,140,2,999,0,nonexistent,no
19221,cellular,aug,wed,277,2,999,0,nonexistent,no
19222,cellular,aug,wed,898,1,999,0,nonexistent,no
19223,cellular,aug,wed,637,1,999,0,nonexistent,yes
19224,cellular,aug,wed,251,1,999,0,nonexistent,no
19225,cellular,aug,wed,71,1,999,0,nonexistent,no
19226,cellular,aug,wed,115,1,999,0,nonexistent,no
19227,cellular,aug,wed,142,1,999,0,nonexistent,no
19228,cellular,aug,wed,224,1,999,0,nonexistent,no
19229,cellular,aug,wed,254,1,999,0,nonexistent,no
19230,cellular,aug,wed,128,1,999,0,nonexistent,no
19231,cellular,aug,wed,189,1,999,0,nonexistent,no
19232,cellular,aug,wed,90,1,999,0,nonexistent,no
19233,cellular,aug,wed,134,1,999,0,nonexistent,no
19234,cellular,aug,wed,190,1,999,0,nonexistent,no
19235,cellular,aug,wed,165,1,999,0,nonexistent,no
19236,cellular,aug,wed,89,1,999,0,nonexistent,no
19237,cellular,aug,wed,311,1,999,0,nonexistent,no
19238,cellular,aug,wed,81,1,999,0,nonexistent,no
19239,cellular,aug,wed,501,1,999,0,nonexistent,yes
19240,cellular,aug,wed,165,2,999,0,nonexistent,no
19241,cellular,aug,wed,209,1,999,0,nonexistent,no
19242,cellular,aug,wed,50,1,999,0,nonexistent,no
19243,cellular,aug,wed,58,3,999,0,nonexistent,no
19244,cellular,aug,wed,182,1,999,0,nonexistent,no
19245,cellular,aug,wed,499,1,999,0,nonexistent,no
19246,cellular,aug,wed,720,1,999,0,nonexistent,yes
19247,cellular,aug,wed,224,1,999,0,nonexistent,no
19248,cellular,aug,wed,113,2,999,0,nonexistent,no
19249,cellular,aug,wed,952,1,999,0,nonexistent,yes
19250,cellular,aug,wed,38,1,999,0,nonexistent,no
19251,cellular,aug,wed,81,1,999,0,nonexistent,no
19252,cellular,aug,wed,102,1,999,0,nonexistent,no
19253,cellular,aug,wed,184,1,999,0,nonexistent,no
19254,cellular,aug,wed,397,2,999,0,nonexistent,yes
19255,cellular,aug,wed,102,3,999,0,nonexistent,no
19256,cellular,aug,wed,159,1,999,0,nonexistent,no
19257,cellular,aug,wed,117,1,999,0,nonexistent,no
19258,cellular,aug,wed,194,2,999,0,nonexistent,no
19259,cellular,aug,wed,281,2,999,0,nonexistent,no
19260,cellular,aug,wed,585,2,999,0,nonexistent,no
19261,cellular,aug,wed,139,1,999,0,nonexistent,no
19262,cellular,aug,wed,244,1,999,0,nonexistent,no
19263,cellular,aug,wed,219,1,999,0,nonexistent,no
19264,cellular,aug,wed,65,1,999,0,nonexistent,no
19265,cellular,aug,wed,71,1,999,0,nonexistent,no
19266,cellular,aug,wed,358,1,999,0,nonexistent,no
19267,cellular,aug,wed,163,1,999,0,nonexistent,no
19268,cellular,aug,wed,81,1,999,0,nonexistent,no
19269,cellular,aug,wed,64,1,999,0,nonexistent,no
19270,cellular,aug,wed,359,1,999,0,nonexistent,no
19271,cellular,aug,wed,211,2,999,0,nonexistent,no
19272,cellular,aug,wed,133,1,999,0,nonexistent,no
19273,cellular,aug,wed,131,2,999,0,nonexistent,no
19274,cellular,aug,wed,467,1,999,0,nonexistent,no
19275,cellular,aug,wed,225,1,999,0,nonexistent,no
19276,cellular,aug,wed,91,2,999,0,nonexistent,no
19277,cellular,aug,wed,763,1,999,0,nonexistent,yes
19278,cellular,aug,wed,184,1,999,0,nonexistent,no
19279,cellular,aug,wed,122,1,999,0,nonexistent,no
19280,cellular,aug,wed,123,1,999,0,nonexistent,no
19281,cellular,aug,wed,103,2,999,0,nonexistent,no
19282,cellular,aug,wed,649,2,999,0,nonexistent,yes
19283,cellular,aug,wed,88,1,999,0,nonexistent,no
19284,cellular,aug,wed,89,1,999,0,nonexistent,no
19285,cellular,aug,wed,221,9,999,0,nonexistent,no
19286,cellular,aug,wed,126,1,999,0,nonexistent,no
19287,cellular,aug,wed,166,1,999,0,nonexistent,no
19288,cellular,aug,wed,165,1,999,0,nonexistent,no
19289,cellular,aug,wed,68,1,999,0,nonexistent,no
19290,cellular,aug,wed,127,1,999,0,nonexistent,no
19291,cellular,aug,wed,169,1,999,0,nonexistent,no
19292,cellular,aug,wed,78,1,999,0,nonexistent,no
19293,cellular,aug,wed,302,2,999,0,nonexistent,no
19294,cellular,aug,wed,400,1,999,0,nonexistent,no
19295,cellular,aug,wed,375,1,999,0,nonexistent,no
19296,cellular,aug,wed,329,1,999,0,nonexistent,no
19297,cellular,aug,wed,119,1,999,0,nonexistent,no
19298,cellular,aug,wed,341,1,999,0,nonexistent,no
19299,cellular,aug,wed,246,1,999,0,nonexistent,no
19300,cellular,aug,wed,181,1,999,0,nonexistent,no
19301,cellular,aug,wed,127,1,999,0,nonexistent,no
19302,cellular,aug,wed,212,1,999,0,nonexistent,no
19303,cellular,aug,wed,547,1,999,0,nonexistent,yes
19304,cellular,aug,wed,124,1,999,0,nonexistent,no
19305,cellular,aug,wed,148,1,999,0,nonexistent,no
19306,cellular,aug,wed,174,3,999,0,nonexistent,no
19307,cellular,aug,wed,113,2,999,0,nonexistent,no
19308,cellular,aug,wed,68,2,999,0,nonexistent,no
19309,cellular,aug,wed,232,2,999,0,nonexistent,no
19310,cellular,aug,wed,376,2,999,0,nonexistent,no
19311,cellular,aug,wed,199,5,999,0,nonexistent,no
19312,cellular,aug,wed,179,3,999,0,nonexistent,no
19313,cellular,aug,wed,150,2,999,0,nonexistent,no
19314,cellular,aug,wed,2191,1,999,0,nonexistent,no
19315,cellular,aug,wed,185,2,999,0,nonexistent,no
19316,cellular,aug,wed,166,2,999,0,nonexistent,no
19317,cellular,aug,wed,275,3,999,0,nonexistent,no
19318,cellular,aug,wed,388,2,999,0,nonexistent,no
19319,cellular,aug,wed,165,2,999,0,nonexistent,no
19320,cellular,aug,wed,89,1,999,0,nonexistent,no
19321,cellular,aug,wed,111,1,999,0,nonexistent,no
19322,cellular,aug,wed,254,2,999,0,nonexistent,no
19323,cellular,aug,wed,344,2,999,0,nonexistent,no
19324,cellular,aug,wed,1044,2,999,0,nonexistent,yes
19325,cellular,aug,wed,90,1,999,0,nonexistent,no
19326,cellular,aug,wed,244,1,999,0,nonexistent,no
19327,cellular,aug,wed,84,1,999,0,nonexistent,no
19328,cellular,aug,wed,290,1,999,0,nonexistent,no
19329,cellular,aug,wed,136,1,999,0,nonexistent,no
19330,cellular,aug,wed,365,2,999,0,nonexistent,no
19331,cellular,aug,wed,384,1,999,0,nonexistent,no
19332,cellular,aug,wed,732,1,999,0,nonexistent,no
19333,cellular,aug,wed,168,1,999,0,nonexistent,no
19334,cellular,aug,wed,100,4,999,0,nonexistent,no
19335,cellular,aug,wed,136,2,999,0,nonexistent,no
19336,cellular,aug,wed,301,2,999,0,nonexistent,no
19337,cellular,aug,wed,118,1,999,0,nonexistent,no
19338,cellular,aug,wed,184,1,999,0,nonexistent,no
19339,cellular,aug,wed,44,1,999,0,nonexistent,no
19340,cellular,aug,wed,45,2,999,0,nonexistent,no
19341,cellular,aug,wed,411,1,999,0,nonexistent,no
19342,cellular,aug,wed,120,1,999,0,nonexistent,no
19343,cellular,aug,wed,188,2,999,0,nonexistent,no
19344,cellular,aug,wed,72,2,999,0,nonexistent,no
19345,cellular,aug,wed,128,1,999,0,nonexistent,no
19346,cellular,aug,wed,135,1,999,0,nonexistent,no
19347,cellular,aug,wed,90,1,999,0,nonexistent,no
